integration_row_key	a_row_key	nct_id	om_index	group_id	obs_id_b_form	om_title	group_title	payload_shard	cache_revision	a_present	a_reported_denominator_participants	a_denominator_state	a_denominator_provenance	a_n_source_categories	a_n_categories_kept_by_producer	a_category_preservation_state	a_proportion_suitability	a_unresolved_reason_codes	a_advisory_flag_codes	a_evaluable_n_minus_reported_denominator	a_all_categories_sum_minus_reported_denominator	a_job1_classification_carried	a_leaf_qa_coverage	c_join_state	c_join_bridge	c_arm_link_state	c_arm_link_evidence_code	c_confirmed_registry_arm_label	c_confirmed_registry_arm_type	c_candidate_registry_arm_labels	c_control_status	c_contested_flag	c_sole_arm_multi_results_group_flag	c_arm_set_type_state	c_disposition_vs_job3	b_join_state	b_cohort_key	b_n_observations_in_cohort_set	b_sibling_observation_ids	b_unresolved_states	b_selection_status	b_duplicate_encoding_candidate	b_denominator_state	b_denominator_value_participants	b_reporting_status_state	b_usable_for_proportion	b_unusable_reason	b_endpoint_constructs	b_assessment_criteria	b_noncollection_statement	integration_state	blocking_conditions	contradictions_retained	job1_arithmetic_independently_confirmed	job2_independently_confirmed	job3_independently_confirmed	rate_derived	unique_patient_total_derived	control_comparison_derived	source_pointer
NCT00600340|OM5|OG000	NCT00600340|OM5|OG000	NCT00600340	5	OG000	NCT00600340#om5#OG000	Unconfirmed Best Overall Response (ITT Population)	Bevacizumab Plus Paclitaxel	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	285	READ_FROM_SOURCE	outcomeMeasures[5].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-15	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	A Bev+Pac	ACTIVE_COMPARATOR		CONTROL_ACTIVE_COMPARATOR_CONFIRMED		NO	ALL_ARMS_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->CONTROL_SUPPORTED	JOINED_UNIQUE	NCT00600340||bevacizumab plus paclitaxel	8	NCT00600340#om3#OG000|NCT00600340#om4#OG000|NCT00600340#om5#OG000|NCT00600340#om6#OG000|NCT00600340#om7#OG000|NCT00600340#om8#OG000|NCT00600340#om9#OG000|NCT00600340#om10#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	NOT_SELECTED_BY_DESIGN	False	PRESENT	285	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[5] :: groups[OG000]
NCT00600340|OM5|OG001	NCT00600340|OM5|OG001	NCT00600340	5	OG001	NCT00600340#om5#OG001	Unconfirmed Best Overall Response (ITT Population)	Bevacizumab Plus Capecitabine	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	279	READ_FROM_SOURCE	outcomeMeasures[5].denoms[units=Participants].counts[groupId=OG001].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-18	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	B Bev+Cap	ACTIVE_COMPARATOR		CONTROL_ACTIVE_COMPARATOR_CONFIRMED		NO	ALL_ARMS_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->CONTROL_SUPPORTED	JOINED_UNIQUE	NCT00600340||bevacizumab plus capecitabine	8	NCT00600340#om3#OG001|NCT00600340#om4#OG001|NCT00600340#om5#OG001|NCT00600340#om6#OG001|NCT00600340#om7#OG001|NCT00600340#om8#OG001|NCT00600340#om9#OG001|NCT00600340#om10#OG001	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	NOT_SELECTED_BY_DESIGN	False	PRESENT	279	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[5] :: groups[OG001]
NCT00600340|OM6|OG000	NCT00600340|OM6|OG000	NCT00600340	6	OG000	NCT00600340#om6#OG000	Unconfirmed Best Overall Response (PP Population)	Bevacizumab Plus Paclitaxel	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	266	READ_FROM_SOURCE	outcomeMeasures[6].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-11	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	A Bev+Pac	ACTIVE_COMPARATOR		CONTROL_ACTIVE_COMPARATOR_CONFIRMED		NO	ALL_ARMS_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->CONTROL_SUPPORTED	JOINED_UNIQUE	NCT00600340||bevacizumab plus paclitaxel	8	NCT00600340#om3#OG000|NCT00600340#om4#OG000|NCT00600340#om5#OG000|NCT00600340#om6#OG000|NCT00600340#om7#OG000|NCT00600340#om8#OG000|NCT00600340#om9#OG000|NCT00600340#om10#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	NOT_SELECTED_BY_DESIGN	False	PRESENT	266	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[6] :: groups[OG000]
NCT00600340|OM6|OG001	NCT00600340|OM6|OG001	NCT00600340	6	OG001	NCT00600340#om6#OG001	Unconfirmed Best Overall Response (PP Population)	Bevacizumab Plus Capecitabine	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	265	READ_FROM_SOURCE	outcomeMeasures[6].denoms[units=Participants].counts[groupId=OG001].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-16	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	B Bev+Cap	ACTIVE_COMPARATOR		CONTROL_ACTIVE_COMPARATOR_CONFIRMED		NO	ALL_ARMS_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->CONTROL_SUPPORTED	JOINED_UNIQUE	NCT00600340||bevacizumab plus capecitabine	8	NCT00600340#om3#OG001|NCT00600340#om4#OG001|NCT00600340#om5#OG001|NCT00600340#om6#OG001|NCT00600340#om7#OG001|NCT00600340#om8#OG001|NCT00600340#om9#OG001|NCT00600340#om10#OG001	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	NOT_SELECTED_BY_DESIGN	False	PRESENT	265	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[6] :: groups[OG001]
NCT00601003|OM1|OG000	NCT00601003|OM1|OG000	NCT00601003	1	OG000	NCT00601003#om1#OG000	Best Radiological Response in Participants Using the RECIST Criteria	Nifurtimox	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	76	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_BYTE_EXACT	Nifurtimox	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00601003] :: outcomeMeasures[1] :: groups[OG000]
NCT00654238|OM0|OG000	NCT00654238|OM0|OG000	NCT00654238	0	OG000	NCT00654238#om0#OG000	To Determine the Efficacy (Best Response) of BAY 43-9006 (Objective Response Rate and Stable Disease) in Patients With Metastatic Thyroid Carcinoma.	Sorafenib	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	55	READ_FROM_SOURCE	outcomeMeasures[0].denoms[units=Participants].counts[groupId=OG000].value	20	16	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	MULTIPLE_CONTRIBUTING_CLASSES_NO_SOURCE_SUPPORTED_SELECTION_BASIS|PRODUCER_LABEL_COLLISION_ACROSS_CLASSES	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-54	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	1	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT00654238||sorafenib	1	NCT00654238#om0#OG000	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	55	POSTED	True		ORR|OVERALL_RESPONSE|RESPONSE_RATE_GENERIC|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00654238] :: outcomeMeasures[0] :: groups[OG000]
NCT00756509|OM0|OG000	NCT00756509|OM0|OG000	NCT00756509	0	OG000	NCT00756509#om0#OG000	Proportion of Participants With Best Overall Response at Month 6 (Core Phase) Determined According to the RECIST v1.0.	Nilotinib	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	41	READ_FROM_SOURCE	outcomeMeasures[0].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	nilotinib	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT00756509||nilotinib	2	NCT00756509#om0#OG000|NCT00756509#om1#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	NOT_SELECTED_BY_DESIGN	False	PRESENT	41	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00756509] :: outcomeMeasures[0] :: groups[OG000]
NCT00836888|OM4|OG000	NCT00836888|OM4|OG000	NCT00836888	4	OG000	NCT00836888#om4#OG000	Best Overall Response	ONO-4538 1mg/kg Cohorts	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Cohort	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT00836888||ono-4538 1mg/kg cohorts	1	NCT00836888#om4#OG000	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR		False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG000]
NCT00836888|OM4|OG001	NCT00836888|OM4|OG001	NCT00836888	4	OG001	NCT00836888#om4#OG001	Best Overall Response	ONO-4538 3mg/kg Cohorts	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	5	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG001].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Cohort	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT00836888||ono-4538 3mg/kg cohorts	1	NCT00836888#om4#OG001	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	5	POSTED	True		OVERALL_RESPONSE|BOR		False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG001]
NCT00836888|OM4|OG002	NCT00836888|OM4|OG002	NCT00836888	4	OG002	NCT00836888#om4#OG002	Best Overall Response	ONO-4538 10mg/kg Cohorts	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG002].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Cohort	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT00836888||ono-4538 10mg/kg cohorts	1	NCT00836888#om4#OG002	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	6	POSTED	True		OVERALL_RESPONSE|BOR		False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG002]
NCT00836888|OM4|OG003	NCT00836888|OM4|OG003	NCT00836888	4	OG003	NCT00836888#om4#OG003	Best Overall Response	ONO-4538 20mg/kg Cohorts	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG003].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Cohort	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT00836888||ono-4538 20mg/kg cohorts	1	NCT00836888#om4#OG003	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR		False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG003]
NCT00858117|OM3|OG000	NCT00858117|OM3|OG000	NCT00858117	3	OG000	NCT00858117#om3#OG000	Best Response in Patients Treated With Alemtuzumab and Rituximab Combination Assessed by NCI-WG 1996 Criteria With Lymphadenopathy and Organomegaly Measured During Physical Examination	Alemtuzumab and Rituximab	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	30	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_BYTE_EXACT	Alemtuzumab and Rituximab	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[3] :: groups[OG000]
NCT00858117|OM4|OG000	NCT00858117|OM4|OG000	NCT00858117	4	OG000	NCT00858117#om4#OG000	Best Response in Patients Treated With Alemtuzumab and Rituximab Combination Assessed by NCI-WG 1996 Criteria With Measurements of the Lymph Nodes and Spleen Size by CT Scans	Alemtuzumab and Rituximab	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	30	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_BYTE_EXACT	Alemtuzumab and Rituximab	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[4] :: groups[OG000]
NCT00876993|OM1|OG000	NCT00876993|OM1|OG000	NCT00876993	1	OG000	NCT00876993#om1#OG000	Best Response of Children With Recurrent or Refractory Central Nervous System Tumors With This Combination of Chemotherapy Agents.	Cohort 1 - Dose Level 1	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Dose Level 1	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG000]
NCT00876993|OM1|OG001	NCT00876993|OM1|OG001	NCT00876993	1	OG001	NCT00876993#om1#OG001	Best Response of Children With Recurrent or Refractory Central Nervous System Tumors With This Combination of Chemotherapy Agents.	Cohort 2 - Dose Level 0	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG001].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Dose Level 0	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG001]
NCT00876993|OM1|OG002	NCT00876993|OM1|OG002	NCT00876993	1	OG002	NCT00876993#om1#OG002	Best Response of Children With Recurrent or Refractory Central Nervous System Tumors With This Combination of Chemotherapy Agents.	Cohort 3 - Dose Level 1	ctg_results_bor_1999_2009	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG002].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Dose Level 1	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	TRIAL_OUTSIDE_B_CORPUS_SCOPE															BLOCKED	B_NOT_ASSESSED:TRIAL_OUTSIDE_B_CORPUS_SCOPE|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG002]
